seqname	start	end	CD4
chr17	44073043	44073109	0
chr17	44073126	44073311	0
chr17	44073726	44074066	0
chr17	44074426	44074566	0
chr17	44075105	44075266	0
chr17	44077492	44077846	0
chr17	44077726	44078026	0
chr17	44078666	44078966	0
chr17	44078862	44078972	0
chr17	44079426	44079655	0
chr17	44079700	44079926	1
chr17	44080006	44080173	1
chr17	44080358	44080409	0
chr17	44081246	44081546	0
chr17	44081446	44081625	0
chr17	44082506	44082706	0
chr17	44083078	44083386	0
chr17	44084586	44084820	0
chr17	44086366	44086573	0
chr17	44088606	44088966	0
chr17	44089106	44089306	0
chr17	44089406	44089806	0
chr17	44090099	44090286	0
chr17	44090406	44090603	0
chr17	44090646	44091426	0
chr17	44090806	44091086	0
chr17	44091606	44091958	0
chr17	44092170	44092294	0
chr17	44093344	44093506	0
chr17	44093745	44093806	0
chr17	44094068	44094206	0
chr17	44094437	44094626	0
chr17	44095546	44095901	0
chr17	44100926	44101066	0
chr17	44101286	44101766	0
chr17	44101866	44102006	0
chr17	44102286	44102502	0
chr17	44102786	44103086	0
chr17	44103241	44103486	0
chr17	44103486	44103806	0
chr17	44103826	44104046	0
chr17	44104158	44104407	0
chr17	44104406	44104642	0
chr17	44104544	44104966	0
chr17	44106128	44106486	0
chr17	44106451	44106658	0
chr17	44106786	44106926	0
chr17	44108186	44108346	0
chr17	44110886	44111086	0
chr17	44111106	44111270	0
chr17	44112506	44112686	1
chr17	44113560	44113806	0
chr17	44113926	44114206	0
chr17	44115261	44115403	0
chr17	44115726	44115886	0
chr17	44116949	44117012	0
chr17	44117046	44117226	0
chr17	44117291	44117426	0
chr17	44117326	44117526	0
chr17	44120423	44120586	0
chr17	44121783	44121966	1
chr17	44122328	44122386	0
chr17	44122466	44122686	0
chr17	44123035	44123267	0
chr17	44123165	44123343	0
chr17	44123446	44123766	0
chr17	44124388	44124549	0
chr17	44125326	44125526	0
chr17	44127138	44127306	0
chr17	44129148	44129374	0
chr17	44130186	44130346	0
chr17	44131446	44131746	0
chr17	44131704	44131786	0
chr17	44133777	44133910	0
chr17	44134248	44134485	0
chr17	44134846	44135026	0
chr17	44135312	44135378	0
chr17	44136986	44137226	0
chr17	44137600	44137755	0
chr17	44137898	44138126	0
chr17	44138946	44139109	0
chr17	44141553	44141949	0
chr17	44141946	44142146	0
chr17	44143926	44144166	0
chr17	44145328	44145439	0
chr17	44148226	44148305	0
chr17	44148266	44148466	0
chr17	44148586	44148841	0
chr17	44149146	44149386	0
chr17	44149254	44149506	0
chr17	44150451	44150686	0
chr17	44150966	44151526	0
chr17	44152626	44152776	0
chr17	44153138	44153287	0
chr17	44154019	44154144	0
chr17	44155846	44155990	0
chr17	44156146	44156366	0
chr17	44159030	44159146	0
chr17	44159426	44159606	0
chr17	44159686	44159926	0
chr17	44160018	44160179	0
chr17	44165464	44165625	0
chr17	44165786	44165846	0
chr17	44166978	44167150	0
chr17	44167366	44167586	0
chr17	44168346	44168526	0
chr17	44169895	44170106	0
chr17	44172765	44172824	0
chr17	44173646	44173824	0
chr17	44176206	44176255	0
chr17	44176932	44177101	0
chr17	44177174	44177445	0
chr17	44177286	44177526	0
chr17	44177446	44177766	0
chr17	44177946	44178206	0
chr17	44178228	44178466	0
chr17	44178719	44178966	0
chr17	44179119	44179180	0
chr17	44179861	44179991	0
chr17	44180320	44180474	0
chr17	44181006	44181191	0
chr17	44181648	44181886	0
chr17	44181926	44182050	0
chr17	44184426	44184606	0
chr17	44184686	44184826	0
chr17	44185896	44186166	0
chr17	44186066	44186286	0
chr17	44186294	44186462	0
chr17	44187086	44187342	0
chr17	44194606	44194786	0
chr17	44194826	44195126	0
chr17	44195221	44195426	0
chr17	44195486	44195527	0
chr17	44195562	44195727	0
chr17	44196366	44196526	0
chr17	44197526	44197766	0
chr17	44198646	44198866	0
chr17	44199586	44199759	0
chr17	44199946	44200186	1
chr17	44201006	44201226	0
chr17	44201735	44201819	0
chr17	44202087	44202282	0
chr17	44202486	44202626	0
chr17	44203325	44203489	0
chr17	44205919	44206123	0
chr17	44206346	44206647	0
chr17	44207106	44207606	0
chr17	44207626	44208206	0
chr17	44207950	44208143	0
chr17	44208126	44208186	0
chr17	44208186	44208324	0
chr17	44209126	44209346	0
chr17	44209666	44209887	0
chr17	44210175	44210446	0
chr17	44210426	44210626	0
chr17	44212122	44212353	0
chr17	44212626	44212786	0
chr17	44213366	44213566	0
chr17	44213666	44213838	0
chr17	44214878	44214936	0
chr17	44215335	44215522	0
chr17	44215871	44215990	0
chr17	44215986	44216206	0
chr17	44216526	44216981	0
chr17	44216826	44217056	0
chr17	44219879	44220016	0
chr17	44220366	44220558	0
chr17	44221239	44221446	0
chr17	44221720	44221906	0
chr17	44223353	44223423	0
chr17	44224668	44224946	1
chr17	44225063	44225235	0
chr17	44225771	44225921	0
chr17	44227686	44227906	0
chr17	44228046	44228211	0
chr17	44229226	44229386	0
chr17	44229806	44230030	0
chr17	44229897	44230105	0
chr17	44230246	44230726	0
chr17	44231567	44231631	0
chr17	44231726	44231951	1
chr17	44234002	44234136	0
chr17	44234370	44234626	0
chr17	44235826	44235932	0
chr17	44237206	44237386	0
chr17	44237652	44237826	0
chr17	44239946	44240029	0
chr17	44240986	44241246	0
chr17	44241464	44241789	0
chr17	44243180	44243366	0
chr17	44244794	44244948	0
chr17	44245126	44245388	0
chr17	44245353	44245488	0
chr17	44245826	44246086	0
chr17	44247146	44247526	0
chr17	44248166	44249206	0
chr17	44250406	44250866	0
chr17	44250726	44250966	0
chr17	44251225	44251387	0
chr17	44253886	44254066	0
chr17	44254386	44254606	0
chr17	44255406	44255546	0
chr17	44257486	44257868	0
chr17	44258326	44258544	0
chr17	44259766	44259847	0
chr17	44260370	44260546	0
chr17	44260589	44261006	0
chr17	44260663	44261069	0
chr17	44260758	44260966	0
chr17	44261046	44261306	0
chr17	44261506	44261758	0
chr17	44262046	44262266	0
chr17	44263326	44263506	0
chr17	44263653	44263846	0
chr17	44263906	44264006	0
chr17	44263906	44264115	0
chr17	44264266	44264506	0
chr17	44265848	44266066	0
chr17	44266412	44266613	0
chr17	44267086	44267278	0
chr17	44267486	44267737	0
chr17	44267584	44267774	0
chr17	44268463	44268563	0
chr17	44269344	44269646	0
chr17	44269710	44269926	1
chr17	44269889	44270526	0
chr17	44270026	44270326	1
chr17	44270708	44270906	1
chr17	44271086	44271426	0
chr17	44271166	44272006	0
chr17	44271367	44271616	1
chr17	44272195	44272386	0
chr17	44272443	44272608	1
chr17	44272787	44273106	0
chr17	44272993	44273306	0
chr17	44273166	44273426	0
chr17	44273446	44273646	0
chr17	44274661	44274806	0
chr17	44274786	44274866	0
chr17	44275026	44275206	0
chr17	44275406	44275697	0
chr17	44276435	44276766	0
chr17	44277663	44277811	0
chr17	44279746	44280066	0
chr17	44281366	44281566	0
chr17	44281786	44282126	0
chr17	44283497	44283923	0
chr17	44284356	44284431	0
chr17	44285006	44285226	0
chr17	44286026	44286189	0
chr17	44287306	44287507	0
chr17	44288806	44289467	0
chr17	44290613	44290765	0
chr17	44290906	44290952	0
chr17	44292086	44292252	0
chr17	44292866	44293069	0
chr17	44294026	44294113	0
chr17	44295686	44295886	0
chr17	44296206	44296309	0
chr17	44302744	44302936	1
chr17	44303486	44303666	0
chr17	44315686	44315846	0
chr17	44315906	44316126	0
chr17	44316826	44316986	0
chr17	44319026	44319166	0
chr17	44319346	44319464	0
chr17	44321417	44321552	0
chr17	44322845	44323027	0
chr17	44325706	44325811	0
chr17	44326166	44326366	0
chr17	44326842	44326987	0
chr17	44327295	44327486	0
chr17	44327623	44327761	0
chr17	44327690	44327823	0
chr17	44328116	44328311	0
chr17	44330102	44330157	0
chr17	44332912	44333086	0
chr17	44333323	44333423	0
chr17	44333846	44334046	0
chr17	44337406	44337586	1
chr17	44337879	44338009	0
chr17	44338219	44338434	0
chr17	44338724	44338806	0
chr17	44339526	44339926	0
chr17	44339784	44339966	0
chr17	44340217	44340372	0
chr17	44340266	44340746	0
chr17	44341530	44341649	0
chr17	44341785	44341970	1
chr17	44342106	44342366	1
chr17	44343086	44343326	0
chr17	44343620	44343826	1
chr17	44343943	44344206	0
chr17	44344166	44344507	1
chr17	44344623	44344906	0
chr17	44344926	44345046	0
chr17	44344966	44345186	1
chr17	44345806	44346226	0
chr17	44346506	44346714	0
chr17	44346946	44347306	0
chr17	44347486	44347686	0
chr17	44348106	44348295	0
chr17	44348546	44348726	0
chr17	44348786	44348986	0
chr17	44349186	44349466	0
chr17	44349966	44350186	0
chr17	44351346	44351746	0
chr17	44351706	44351892	0
chr17	44352246	44352426	0
chr17	44352346	44352399	0
chr17	44352506	44353206	0
chr17	44354008	44354166	0
chr17	44355146	44355466	0
chr17	44355580	44355738	0
chr17	44356886	44357566	0
chr17	44357206	44357409	0
chr17	44357706	44357946	0
chr17	44358066	44358194	0
chr17	44358106	44358211	0
chr17	44360906	44361186	0
chr17	44362406	44362666	0
chr17	44364366	44364592	0
chr17	44364624	44364686	0
chr17	44364865	44365006	0
chr17	44365026	44365266	0
chr17	44366479	44366686	0
chr17	44366646	44366852	0
chr17	44367306	44367546	0
chr17	44367851	44367946	0
chr17	44368066	44368286	0
chr17	44368325	44368406	0
chr17	44369146	44369346	0
chr17	44568120	44568306	0
chr17	44793426	44793626	0
chr17	44797806	44798003	0
chr17	44801744	44801894	0
chr17	44818799	44818986	0
chr17	44819506	44819699	0
chr17	44821786	44822226	0
chr17	44825946	44826126	0
chr17	44828911	44829066	0
chr17	44847606	44848026	0
chr17	44856404	44857131	0
chr17	44856626	44856840	0
chr17	44856966	44857146	0
chr17	44857166	44857426	0
chr17	44858906	44859086	0
chr17	44859386	44859486	0
chr17	44859695	44859866	1
chr17	44860806	44861066	0
chr17	45570524	45570726	1
chr17	45571450	45571746	0
chr17	45572814	45572977	0
chr17	45574850	45575046	0
chr17	45575846	45575951	0
chr17	45579483	45579690	1
chr17	45579716	45579828	0
chr17	45583254	45583406	0
chr17	45594426	45594629	0
chr17	45599942	45600087	0
chr17	45607644	45607723	0
chr17	45608026	45608586	0
chr17	45629306	45629466	0
chr17	45649386	45649537	0
chr17	45650966	45651126	0
chr17	45674601	45674779	0
chr17	45690346	45690591	0
chr17	45695726	45695986	0
chr17	45697983	45698200	0
chr17	45700186	45700386	0
chr17	45700886	45701126	0
chr17	45701726	45701966	0
chr17	45702249	45702399	0
chr17	45720606	45720826	0
chr17	45720786	45720966	0
chr17	45721766	45721966	0
chr17	45732436	45732675	0
chr17	45737646	45737846	1
chr17	45752546	45752746	0
chr17	45755626	45755834	0
chr17	45763006	45763166	0
chr17	54880361	54880591	0
chr17	54880537	54880741	0
chr17	54901953	54902161	0
chr17	54906121	54906281	0
chr17	54908021	54908521	0
chr17	54908491	54908584	0
chr17	54911140	54911861	0
chr17	54911244	54911495	1
chr17	54911782	54911981	0
chr17	54911921	54912181	1
chr17	57815501	57815681	0
chr17	57851601	57851781	0
chr17	57868361	57868541	1
chr17	57875281	57875521	0
chr17	57883621	57883718	0
chr17	57889141	57889321	0
chr17	57906543	57906593	0
chr17	57909201	57909414	0
chr17	57909241	57909701	0
chr17	57911081	57911301	0
chr17	57920461	57921161	0
chr17	57920499	57920810	1
chr17	57929301	57929641	0
chr17	57947161	57947416	0
chr17	57949929	57950064	0
chr17	57953541	57953701	0
chr17	58016101	58016321	0
chr17	58028461	58028751	0
chr17	70636967	70637154	0
chr17	73304561	73304810	0
chr17	73305021	73305298	0
chr17	73308241	73308404	1
chr17	73309134	73309309	0
chr17	73310461	73310661	0
chr17	73311562	73311821	0
chr17	73311761	73312069	0
chr17	73316541	73316747	0
chr17	73317581	73317941	0
chr17	73318786	73319001	1
chr17	73321467	73321781	0
chr17	73333461	73333641	0
chr17	73336145	73336361	0
chr17	73337000	73337127	0
chr17	73339621	73339881	0
chr17	73342521	73342821	0
chr17	73344547	73344733	0
chr17	73355561	73355801	0
chr17	73355695	73355858	0
chr17	78175381	78175550	0
chr17	78178589	78179059	0
chr18	12773879	12774659	0
chr18	12774816	12774913	0
chr18	12774959	12775359	0
chr18	12775119	12775339	1
chr18	12775519	12775819	0
chr18	12775834	12776182	1
chr18	12777197	12777499	1
chr18	12777519	12777722	1
chr18	12778539	12778859	0
chr18	12779013	12779171	0
chr18	12779199	12779419	0
chr18	12779459	12779899	0
chr18	12809159	12809339	0
chr18	12821559	12821779	0
chr18	12841119	12841279	0
chr18	12843083	12843259	0
chr18	12857315	12857456	0
chr18	12860639	12860839	0
chr18	12876976	12877095	0
chr18	12884116	12884359	1
chr18	46394866	46395071	1
chr18	46394993	46395311	0
chr18	51780710	51780990	0
chr18	51784240	51784459	0
chr18	51789910	51790070	1
chr18	51790850	51791041	0
chr18	51795010	51795470	0
chr18	51795219	51795449	1
chr18	51797504	51797912	0
chr18	51804170	51804550	0
chr18	51805106	51805261	0
chr18	51811470	51811661	1
chr18	51813990	51814170	0
chr18	51817670	51817839	0
chr18	51826210	51826550	0
chr18	51842530	51842750	0
chr18	51842870	51843130	0
chr18	56269312	56269852	0
chr18	56269732	56270192	0
chr18	56359212	56359432	0
chr18	56360872	56360983	0
chr18	56367131	56367272	0
chr18	56383990	56384127	0
chr18	56389352	56389592	0
chr18	56395372	56395692	0
chr18	56399792	56399972	0
chr18	56402712	56402892	0
chr18	56422512	56422872	1
chr18	56422818	56423107	0
chr18	56424251	56424552	0
chr18	56429152	56429652	0
chr18	67513751	67513851	0
chr18	67518853	67519094	0
chr18	67525796	67525943	0
chr18	67527645	67527769	0
chr18	67532127	67532296	0
chr18	67533256	67533456	0
chr18	67538704	67538883	0
chr18	67543594	67543719	0
chr18	67543676	67543916	0
chr18	67545246	67545556	0
chr18	77184280	77184328	0
chr18	77197508	77197679	0
chr18	77198180	77198357	0
chr18	77198900	77199118	0
chr18	77202640	77202800	0
chr18	77209115	77209300	0
chr18	77210020	77210240	0
chr18	77220500	77220960	0
chr18	77220517	77220700	0
chr18	77223320	77223431	0
chr18	77235980	77236260	0
chr18	77236180	77236460	0
chr18	77236780	77237280	0
chr18	77237100	77237362	0
chr19	1109129	1109379	0
chr19	1123504	1123702	0
chr19	1123964	1124132	0
chr19	6668751	6668971	1
chr19	6669857	6670031	0
chr19	6671211	6671385	0
chr19	10416276	10416456	1
chr19	10420956	10421187	0
chr19	10427516	10427796	0
chr19	10427716	10427956	0
chr19	10463096	10463256	0
chr19	10490979	10491074	0
chr19	10491236	10491513	1
chr19	10512836	10513001	0
chr19	10514696	10514856	1
chr19	10547196	10547364	1
chr19	10567862	10568020	0
chr19	10593039	10593216	0
chr19	10727733	10727936	0
chr19	10727836	10728056	0
chr19	10728287	10728337	0
chr19	10731574	10731775	0
chr19	10735348	10735544	1
chr19	10739004	10739150	0
chr19	10868236	10868416	0
chr19	10871336	10871536	0
chr19	10872416	10872555	0
chr19	10872416	10872956	0
chr19	10876756	10876856	0
chr19	10876836	10877016	0
chr19	10886095	10886310	0
chr19	10889436	10889636	0
chr19	11159876	11160105	1
chr19	11163570	11163767	0
chr19	11173776	11174116	0
chr19	11174108	11174276	0
chr19	11177042	11177290	0
chr19	16454066	16454291	0
chr19	16471844	16472051	0
chr19	16475271	16475931	0
chr19	16491491	16491791	0
chr19	16491491	16492241	0
chr19	16496731	16496891	1
chr19	16504971	16505530	0
chr19	16555031	16555291	0
chr19	16558637	16558811	0
chr19	16567991	16568211	0
chr19	18285662	18286130	0
chr19	18294893	18295030	1
chr19	18302168	18302410	0
chr19	18304690	18304939	1
chr19	18307070	18307270	0
chr19	18334724	18334955	1
chr19	18338599	18338790	0
chr19	33731226	33731446	0
chr19	33731466	33731626	0
chr19	45142760	45142960	0
chr19	45143920	45144120	0
chr19	45145600	45145669	0
chr19	45147620	45147756	0
chr19	45148731	45148945	0
chr19	45160888	45160980	0
chr19	46847795	46847948	0
chr19	46849397	46849797	0
chr19	46849590	46849843	1
chr19	46849802	46849951	0
chr19	46853957	46854157	1
chr19	46855937	46856517	0
chr19	46856357	46856587	0
chr19	46857177	46857377	0
chr19	46859228	46859376	0
chr19	46860397	46860737	0
chr19	46868104	46868537	0
chr19	46877757	46878437	0
chr19	46878217	46879017	0
chr19	46887143	46887437	0
chr19	46889017	46889197	0
chr19	46889517	46889857	0
chr19	46890717	46891313	0
chr19	46894077	46894902	0
chr19	47120356	47120537	1
chr19	47121737	47121823	0
chr19	47124506	47124897	1
chr19	47126537	47126797	0
chr19	47131937	47132019	0
chr19	47218857	47219197	0
chr19	47221471	47221656	1
chr19	47638497	47638677	0
chr19	49208720	49208947	0
chr19	49211761	49212032	0
chr19	49214197	49214357	0
chr19	49218022	49218140	0
chr19	49836776	49837437	0
chr19	49837157	49837377	1
chr19	49845637	49845977	0
chr19	49851637	49851857	0
chr19	49864039	49864226	0
chr19	49866814	49867061	1
chr19	49868933	49869058	0
chr19	49872077	49872277	0
chr19	49890717	49890907	0
chr19	49891296	49891477	1
chr19	49894008	49894485	0
chr19	49894337	49894546	0
chr2	12607817	12607902	0
chr2	25017349	25017545	0
chr2	25018829	25019000	0
chr2	25038109	25038349	0
chr2	25040389	25040669	0
chr2	25052129	25052269	0
chr2	25075278	25075817	0
chr2	25076049	25076244	0
chr2	25079665	25079840	0
chr2	25079749	25080049	0
chr2	25086786	25086914	0
chr2	25096330	25096729	0
chr2	25096609	25096849	0
chr2	25096949	25097169	1
chr2	25097869	25098109	0
chr2	25100069	25100509	0
chr2	25100609	25100829	0
chr2	25101080	25101289	0
chr2	25102865	25103360	0
chr2	25104049	25104242	0
chr2	25104389	25104789	0
chr2	25104609	25104800	0
chr2	25107701	25107839	0
chr2	25108069	25108289	0
chr2	25109049	25109329	0
chr2	25121039	25121289	0
chr2	25122089	25122496	0
chr2	25126184	25126360	0
chr2	25126692	25126841	0
chr2	25128689	25128809	0
chr2	25129329	25129689	0
chr2	25129989	25130118	0
chr2	25131309	25131481	0
chr2	25132029	25132209	0
chr2	25133029	25133246	0
chr2	25135849	25136234	0
chr2	25136809	25136969	0
chr2	27730627	27731307	0
chr2	27741083	27741357	0
chr2	27742443	27742618	0
chr2	27742601	27742807	0
chr2	27752772	27752998	0
chr2	28628523	28628709	1
chr2	28632187	28632447	1
chr2	28634647	28635108	0
chr2	28636247	28636727	1
chr2	28636470	28636699	1
chr2	28636527	28636827	0
chr2	28642587	28642787	0
chr2	28643518	28643767	0
chr2	30468850	30468983	0
chr2	30472226	30472566	0
chr2	30472946	30473386	0
chr2	30474046	30474366	0
chr2	30478026	30478326	0
chr2	30478326	30478566	0
chr2	30479106	30479282	0
chr2	30479386	30479906	0
chr2	30479746	30479966	0
chr2	30480106	30480606	0
chr2	30480546	30480866	1
chr2	30481266	30481586	0
chr2	30481866	30482446	0
chr2	30486255	30486384	0
chr2	30489279	30489603	0
chr2	30489907	30489969	0
chr2	30491066	30491626	0
chr2	30491466	30491666	1
chr2	30491686	30491826	0
chr2	30492083	30492346	0
chr2	43341759	43342359	0
chr2	43342319	43342479	0
chr2	43343620	43343839	0
chr2	43343779	43343982	0
chr2	43344744	43344939	0
chr2	43351820	43352539	0
chr2	43355285	43355557	1
chr2	43356424	43356572	1
chr2	43359161	43359399	1
chr2	43359977	43360179	1
chr2	43360039	43360413	0
chr2	43360819	43361059	0
chr2	43361050	43361719	0
chr2	43361199	43361459	1
chr2	61075107	61075202	0
chr2	61075219	61075768	0
chr2	61078755	61078975	0
chr2	61080275	61080655	0
chr2	61083415	61083675	0
chr2	61083489	61083707	0
chr2	61085579	61085795	0
chr2	61091875	61092195	0
chr2	61092595	61092795	0
chr2	61095055	61095275	1
chr2	61105900	61106175	0
chr2	61124475	61124955	0
chr2	61153735	61153995	0
chr2	61154158	61154334	1
chr2	61154315	61154515	0
chr2	61157055	61157835	0
chr2	61164324	61164555	0
chr2	61166888	61167095	0
chr2	61186757	61186938	0
chr2	61191868	61192055	0
chr2	61199235	61199575	0
chr2	61204515	61204835	0
chr2	61204915	61205035	0
chr2	62554375	62554595	0
chr2	62556455	62556675	0
chr2	62560215	62560395	1
chr2	62568155	62568375	0
chr2	62568375	62568590	0
chr2	62570455	62570637	0
chr2	65556269	65556470	0
chr2	65581134	65581340	1
chr2	65585934	65586100	0
chr2	65590707	65590874	0
chr2	65593154	65593408	0
chr2	65597454	65597674	0
chr2	65598174	65598378	0
chr2	65598274	65598478	0
chr2	65598774	65599034	0
chr2	65661734	65661957	0
chr2	65667134	65667307	0
chr2	68589246	68589412	1
chr2	68595532	68595715	0
chr2	68596033	68596122	0
chr2	68596172	68596510	0
chr2	68598853	68599032	1
chr2	68607832	68607952	0
chr2	68615972	68616172	1
chr2	68619392	68619692	0
chr2	68623055	68623312	0
chr2	68632072	68632294	1
chr2	68646945	68647112	0
chr2	100745342	100745522	0
chr2	100757142	100757322	1
chr2	100758402	100758722	1
chr2	100759001	100759208	1
chr2	100761022	100761354	0
chr2	100762733	100762902	0
chr2	100763742	100763942	0
chr2	100764802	100764997	0
chr2	100765442	100765702	0
chr2	100766602	100766802	0
chr2	100767022	100767209	0
chr2	100767162	100767462	0
chr2	100773419	100773642	0
chr2	100774722	100774902	0
chr2	100775182	100775562	0
chr2	100780202	100780387	0
chr2	100781462	100781613	0
chr2	100782082	100782542	0
chr2	100785102	100785316	0
chr2	100789172	100789462	0
chr2	100789802	100790002	0
chr2	100789902	100790139	0
chr2	100790473	100790660	0
chr2	100790662	100790902	0
chr2	100793502	100793882	0
chr2	100793829	100794074	0
chr2	100795175	100795411	0
chr2	100806395	100806682	0
chr2	100831922	100832182	0
chr2	102932420	102932620	0
chr2	102932460	102932780	0
chr2	102938880	102939059	0
chr2	102957620	102957850	0
chr2	102962940	102963160	0
chr2	102967820	102968180	0
chr2	102974056	102974280	1
chr2	102983220	102983460	1
chr2	102984249	102984457	0
chr2	102984440	102984720	0
chr2	111601437	111601637	0
chr2	111601817	111602137	0
chr2	111604597	111604917	1
chr2	111607396	111607717	0
chr2	111607737	111607906	0
chr2	111608357	111608557	0
chr2	111609617	111610037	0
chr2	111615817	111616077	0
chr2	111615997	111616257	1
chr2	111622277	111622457	0
chr2	111622377	111622677	0
chr2	111635077	111635251	0
chr2	112493816	112493941	0
chr2	112521837	112522017	0
chr2	112532869	112533037	0
chr2	112594537	112594697	0
chr2	112598106	112598157	0
chr2	112620957	112621397	0
chr2	112653817	112654037	0
chr2	112656497	112656837	1
chr2	112658637	112658817	1
chr2	112659357	112659597	0
chr2	112661217	112661569	0
chr2	112664968	112665137	0
chr2	112666757	112666977	0
chr2	112668121	112668231	0
chr2	112668617	112668797	0
chr2	112677877	112678077	1
chr2	112678957	112679277	0
chr2	112684528	112684717	0
chr2	112689276	112689497	0
chr2	112694978	112695125	0
chr2	112740401	112740672	0
chr2	112744095	112744404	0
chr2	112751453	112751594	0
chr2	112752917	112753137	0
chr2	112758497	112758937	0
chr2	112761277	112761477	0
chr2	112777271	112777477	0
chr2	112777417	112777616	0
chr2	112778257	112778420	0
chr2	112779357	112779540	0
chr2	136880170	136880550	0
chr2	136880370	136880558	0
chr2	145417347	145417572	1
chr2	145426123	145426447	0
chr2	145427757	145427949	0
chr2	145439067	145439247	0
chr2	145446364	145446587	0
chr2	145468814	145469127	0
chr2	145468965	145469147	0
chr2	145471601	145471886	0
chr2	145471827	145472067	0
chr2	145512567	145512787	0
chr2	145528707	145528927	0
chr2	145534447	145534631	0
chr2	145541147	145541307	0
chr2	145549747	145549987	0
chr2	145555007	145555287	0
chr2	145590722	145590892	1
chr2	151644254	151644454	0
chr2	151644935	151645113	0
chr2	151645034	151645222	0
chr2	151645374	151645574	0
chr2	151652582	151652719	0
chr2	151652854	151653025	0
chr2	163124570	163124850	0
chr2	191943715	191943848	0
chr2	191969142	191969342	0
chr2	191976526	191976766	0
chr2	191979224	191979409	1
chr2	191989206	191989366	0
chr2	191989926	191990146	0
chr2	191990466	191990666	0
chr2	191991186	191991386	1
chr2	191991343	191991726	0
chr2	191992086	191992268	0
chr2	191994906	191995070	0
chr2	191995888	191996062	0
chr2	199493403	199493664	0
chr2	199509324	199509562	0
chr2	199518084	199518484	0
chr2	199521704	199521884	0
chr2	199522704	199522903	0
chr2	199523057	199523264	0
chr2	199538464	199538684	0
chr2	199558864	199559264	0
chr2	202190823	202190963	0
chr2	204586028	204586243	0
chr2	204602143	204602328	0
chr2	204604223	204604603	0
chr2	204604678	204605073	0
chr2	204605310	204605483	0
chr2	204611123	204611403	0
chr2	204623483	204624083	0
chr2	204623763	204624198	0
chr2	204627263	204627425	0
chr2	204628703	204628893	1
chr2	204634541	204634758	0
chr2	204694195	204694290	0
chr2	204706763	204707023	0
chr2	204713858	204713981	0
chr2	204717628	204717820	0
chr2	204730676	204731138	0
chr2	204738763	204738963	0
chr2	204742923	204743089	0
chr2	204756663	204756943	0
chr2	204758203	204758475	0
chr2	204775902	204776182	0
chr2	219115003	219115123	0
chr2	219123843	219124352	0
chr2	219124816	219124930	0
chr2	219125683	219125983	0
chr2	219134879	219135212	1
chr2	219136873	219137143	0
chr2	219138583	219138703	0
chr2	219140211	219140423	1
chr2	219142723	219142823	0
chr2	219144443	219144603	0
chr2	219146779	219147028	1
chr2	219147183	219147295	0
chr2	219148976	219149200	0
chr2	219150268	219150392	0
chr2	219151843	219152063	0
chr2	219153903	219154083	0
chr2	219155563	219156363	0
chr2	219156963	219157141	0
chr2	219157919	219158123	1
chr2	219159457	219159643	0
chr2	219159663	219159903	0
chr2	219160303	219160801	0
chr2	219162764	219163064	0
chr2	219164723	219164854	0
chr2	219167523	219167563	0
chr2	219167851	219168086	0
chr2	219169843	219170243	0
chr2	219170223	219170399	0
chr2	219170363	219170503	0
chr2	219170429	219170602	0
chr2	219171078	219171290	0
chr2	219176303	219176500	0
chr2	219176435	219176708	0
chr2	219177043	219177277	0
chr2	231088015	231088195	0
chr2	231091035	231091222	1
chr2	231095655	231095822	0
chr2	231105515	231105715	0
chr2	231119890	231119995	1
chr2	234142986	234143215	1
chr2	234145926	234146146	0
chr2	234147786	234148066	0
chr2	234149650	234149846	1
chr2	234153046	234153366	0
chr2	234156464	234156670	1
chr2	234157624	234157831	0
chr2	234160627	234161133	0
chr2	234161746	234161966	0
chr2	234171866	234172206	0
chr2	234173326	234173552	0
chr2	234175646	234175799	0
chr2	234176578	234176794	1
chr2	234179686	234179886	1
chr2	234180295	234180426	0
chr2	234181846	234182086	0
chr2	234206566	234206726	0
chr2	241563377	241563797	0
chr2	241563657	241564357	0
chr2	241568137	241568598	1
chr2	241569234	241569717	1
chr2	242737079	242737475	0
chr20	1610422	1610566	0
chr20	1610426	1610801	0
chr20	1612266	1612446	0
chr20	39806620	39806899	0
chr20	39812605	39812816	0
chr20	39813063	39813420	0
chr20	39813673	39813880	0
chr20	39871260	39871580	0
chr20	39889500	39889840	0
chr20	39899967	39900140	0
chr20	39901080	39901300	0
chr20	39932800	39933084	0
chr20	39957940	39958060	0
chr20	39959660	39959820	0
chr20	39962760	39963000	0
chr20	39964320	39964620	0
chr20	39964375	39964515	0
chr20	39965906	39966060	0
chr20	39998360	39998620	0
chr20	39998520	39998820	0
chr20	40005800	40006240	0
chr20	42578460	42578682	0
chr20	42578871	42579100	1
chr20	42579113	42579185	0
chr20	43072696	43072936	0
chr20	44735819	44735899	0
chr20	44739379	44739459	0
chr20	44740016	44740204	1
chr20	44742059	44742479	0
chr20	44747719	44747952	1
chr20	44749199	44749419	0
chr20	48438617	48438797	0
chr20	48438677	48438909	0
chr20	48466797	48466997	0
chr20	48485157	48485337	0
chr20	48493877	48494134	0
chr20	48498717	48499157	0
chr20	48498717	48499477	0
chr20	48499079	48499237	0
chr20	48512937	48513317	0
chr20	48513197	48513482	0
chr20	48516457	48516661	0
chr20	48516554	48516740	0
chr20	48519117	48519357	1
chr20	48521957	48522421	1
